DOMAIN,ID,TOKEN
DEVELOPMENTAL,1411101,baby autism (machine translation)
DEVELOPMENTAL,45582709,borderline intellectual functioning
DEVELOPMENTAL,1411099,childhood autism
DEVELOPMENTAL,45581475,childhood autism
DEVELOPMENTAL,1411100,childhood autism
DEVELOPMENTAL,44835789,childhood disintegrative disorder
DEVELOPMENTAL,44825296,"childhood disintegrative disorder, current or active state"
DEVELOPMENTAL,44821822,"childhood disintegrative disorder, residual state"
DEVELOPMENTAL,1411173,"childhood disorder of social functioning, unspecified"
DEVELOPMENTAL,35207279,"childhood disorder of social functioning, unspecified"
DEVELOPMENTAL,45566857,"childhood disorder of social functioning, unspecified"
DEVELOPMENTAL,1411174,"childhood disorder of social functioning, unspecified"
DEVELOPMENTAL,1411179,chronic motor or vocal tic disorder
DEVELOPMENTAL,45600766,chronic motor or vocal tic disorder
DEVELOPMENTAL,35207281,chronic motor or vocal tic disorder
DEVELOPMENTAL,44834607,chronic motor or vocal tic disorder
DEVELOPMENTAL,1411178,chronic motor or vocal tic disorder
DEVELOPMENTAL,1411180,chronic motor tic disorder (machine translation)
DEVELOPMENTAL,45571782,combined vocal and multiple motor tic disorder [de la tourette]
DEVELOPMENTAL,1411182,combined vocal and multiple motor tic disorder [de la tourette]
DEVELOPMENTAL,1411181,combined vocal and multiple motor tic disorder [de la tourette]
DEVELOPMENTAL,1411119,developmental agnosia (machine translation)
DEVELOPMENTAL,44826530,developmental coordination disorder
DEVELOPMENTAL,35207252,"developmental disorder of scholastic skills, unspecified"
DEVELOPMENTAL,1411093,"developmental disorder of scholastic skills, unspecified"
DEVELOPMENTAL,45581474,"developmental disorder of scholastic skills, unspecified"
DEVELOPMENTAL,1411092,"developmental disorder of scholastic skills, unspecified"
DEVELOPMENTAL,44821837,developmental reading disorder
DEVELOPMENTAL,44825317,"developmental reading disorder, unspecified"
DEVELOPMENTAL,45576564,disorders of social functioning with onset specific to childhood and adolescence
DEVELOPMENTAL,1568266,disorders of social functioning with onset specific to childhood and adolescence
DEVELOPMENTAL,1411164,disorders of social functioning with onset specific to childhood and adolescence
DEVELOPMENTAL,44823417,fragile x syndrome
DEVELOPMENTAL,44821836,hyperkinesis with developmental delay
DEVELOPMENTAL,44825316,hyperkinetic syndrome of childhood
DEVELOPMENTAL,45533039,lowe's syndrome
DEVELOPMENTAL,1411065,low iq (machine translation)
DEVELOPMENTAL,35207251,mathematics disorder
DEVELOPMENTAL,44824140,mathematics disorder
DEVELOPMENTAL,35207238,mild intellectual disabilities
DEVELOPMENTAL,44828852,mild intellectual disabilities
DEVELOPMENTAL,45538082,mild mental retardation
DEVELOPMENTAL,1411035,mild mental retardation
DEVELOPMENTAL,45571775,"mild mental retardation, other impairments of behaviour"
DEVELOPMENTAL,1411038,"mild mental retardation, other impairments of behaviour"
DEVELOPMENTAL,1411037,"mild mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,45552501,"mild mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,1411039,"mild mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,45552502,"mild mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,45595920,"mild mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,1411036,"mild mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,1411090,mixed disorder of scholastic skills
DEVELOPMENTAL,45605515,mixed disorder of scholastic skills
DEVELOPMENTAL,1411089,mixed disorder of scholastic skills
DEVELOPMENTAL,35207239,moderate intellectual disabilities
DEVELOPMENTAL,44825319,moderate intellectual disabilities
DEVELOPMENTAL,1411040,moderate mental retardation
DEVELOPMENTAL,45586256,moderate mental retardation
DEVELOPMENTAL,45581470,"moderate mental retardation, other impairments of behaviour"
DEVELOPMENTAL,1411043,"moderate mental retardation, other impairments of behaviour"
DEVELOPMENTAL,1411042,"moderate mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,45533122,"moderate mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,1411044,"moderate mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,45538084,"moderate mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,45576559,"moderate mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,1411041,"moderate mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,1568268,other behavioral and emotional disorders with onset usually occurring in childhood and adolescence
DEVELOPMENTAL,1411189,other behavioural and emotional disorders with onset usually occurring in childhood and adolescence
DEVELOPMENTAL,45547724,other behavioural and emotional disorders with onset usually occurring in childhood and adolescence
DEVELOPMENTAL,35207256,other childhood disintegrative disorder
DEVELOPMENTAL,1411107,other childhood disintegrative disorder
DEVELOPMENTAL,1411108,other childhood disintegrative disorder
DEVELOPMENTAL,45542869,other childhood disintegrative disorder
DEVELOPMENTAL,45586266,other childhood disorders of social functioning
DEVELOPMENTAL,1411171,other childhood disorders of social functioning
DEVELOPMENTAL,35207278,other childhood disorders of social functioning
DEVELOPMENTAL,1411172,other childhood disorders of social functioning
DEVELOPMENTAL,1410965,other developmental disorders of scholastic skills
DEVELOPMENTAL,1411091,other developmental disorders of scholastic skills
DEVELOPMENTAL,45542868,other developmental disorders of scholastic skills
DEVELOPMENTAL,45538087,other disorders of psychological development
DEVELOPMENTAL,1411118,other disorders of psychological development
DEVELOPMENTAL,35207260,other disorders of psychological development
DEVELOPMENTAL,35207242,other intellectual disabilities
DEVELOPMENTAL,45581471,other mental retardation
DEVELOPMENTAL,1411055,other mental retardation
DEVELOPMENTAL,1411058,"other mental retardation, other impairments of behaviour"
DEVELOPMENTAL,45538085,"other mental retardation, other impairments of behaviour"
DEVELOPMENTAL,1411057,"other mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,45547721,"other mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,1411059,"other mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,45576560,"other mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,45591153,"other mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,1411056,"other mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,44831114,other or mixed emotional disturbances of childhood or adolescence
DEVELOPMENTAL,45571780,other pervasive developmental disorders
DEVELOPMENTAL,1411114,other pervasive developmental disorders
DEVELOPMENTAL,35207258,other pervasive developmental disorders
DEVELOPMENTAL,1411115,other pervasive developmental disorders
DEVELOPMENTAL,45557217,other psychosexual development disorders
DEVELOPMENTAL,1411021,other psychosexual development disorders
DEVELOPMENTAL,1411022,other psychosexual development disorders
DEVELOPMENTAL,44822998,other specific developmental reading disorder
DEVELOPMENTAL,35207290,other specified behavioral and emotional disorders with onset usually occurring in childhood and adolescence
DEVELOPMENTAL,1411206,other specified behavioural and emotional disorders with onset usually occurring in childhood and adolescence
DEVELOPMENTAL,1411207,other specified behavioural and emotional disorders with onset usually occurring in childhood and adolescence
DEVELOPMENTAL,45605524,other specified behavioural and emotional disorders with onset usually occurring in childhood and adolescence
DEVELOPMENTAL,44822999,other specified intellectual disabilities
DEVELOPMENTAL,44821823,other specified pervasive developmental disorders
DEVELOPMENTAL,44833401,"other specified pervasive developmental disorders, current or active state"
DEVELOPMENTAL,44825297,"other specified pervasive developmental disorders, residual state"
DEVELOPMENTAL,1411184,other tic disorders
DEVELOPMENTAL,45595926,other tic disorders
DEVELOPMENTAL,1411185,other tic disorders
DEVELOPMENTAL,35207283,other tic disorders
DEVELOPMENTAL,45595924,overactive disorder associated with mental retardation and stereotyped movements
DEVELOPMENTAL,1411110,overactive disorder associated with mental retardation and stereotyped movements
DEVELOPMENTAL,1411111,overactive disorder associated with mental retardation and stereotyped movements
DEVELOPMENTAL,1411098,pervasive developmental disorders
DEVELOPMENTAL,44822984,pervasive developmental disorders
DEVELOPMENTAL,45600762,pervasive developmental disorders
DEVELOPMENTAL,1568262,pervasive developmental disorders
DEVELOPMENTAL,35207259,"pervasive developmental disorder, unspecified"
DEVELOPMENTAL,1411116,"pervasive developmental disorder, unspecified"
DEVELOPMENTAL,45600763,"pervasive developmental disorder, unspecified"
DEVELOPMENTAL,1411117,"pervasive developmental disorder, unspecified"
DEVELOPMENTAL,35207241,profound intellectual disabilities
DEVELOPMENTAL,44828853,profound intellectual disabilities
DEVELOPMENTAL,45586258,profound mental retardation
DEVELOPMENTAL,1411050,profound mental retardation
DEVELOPMENTAL,45571777,"profound mental retardation, other impairments of behaviour"
DEVELOPMENTAL,1411053,"profound mental retardation, other impairments of behaviour"
DEVELOPMENTAL,1411052,"profound mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,45605513,"profound mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,1411054,"profound mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,45586259,"profound mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,1411051,"profound mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,45605512,"profound mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,1411024,"psychosexual development disorder, unspecified"
DEVELOPMENTAL,1411023,"psychosexual development disorder, unspecified"
DEVELOPMENTAL,45571773,"psychosexual development disorder, unspecified"
DEVELOPMENTAL,35207255,rett's syndrome
DEVELOPMENTAL,1411105,rett syndrome
DEVELOPMENTAL,45562066,rett syndrome
DEVELOPMENTAL,1411106,rett syndrome
DEVELOPMENTAL,44833425,"sensitivity, shyness, and social withdrawal disorder specific to childhood and adolescence"
DEVELOPMENTAL,44824143,severe intellectual disabilities
DEVELOPMENTAL,35207240,severe intellectual disabilities
DEVELOPMENTAL,45533123,severe mental retardation
DEVELOPMENTAL,1411045,severe mental retardation
DEVELOPMENTAL,1411048,"severe mental retardation, other impairments of behaviour"
DEVELOPMENTAL,45586257,"severe mental retardation, other impairments of behaviour"
DEVELOPMENTAL,45571776,"severe mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,1411047,"severe mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,1411049,"severe mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,45591152,"severe mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,45542864,"severe mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,1411046,"severe mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,44828849,shyness disorder of childhood
DEVELOPMENTAL,1411081,specific developmental disorders of scholastic skills
DEVELOPMENTAL,1568260,specific developmental disorders of scholastic skills
DEVELOPMENTAL,45591156,specific developmental disorders of scholastic skills
DEVELOPMENTAL,1411086,specific disorder of arithmetical skills
DEVELOPMENTAL,45542867,specific disorder of arithmetical skills
DEVELOPMENTAL,1411087,specific disorder of arithmetical skills
DEVELOPMENTAL,1411083,specific reading disorder
DEVELOPMENTAL,1411082,specific reading disorder
DEVELOPMENTAL,45542866,specific reading disorder
DEVELOPMENTAL,35207250,specific reading disorder
DEVELOPMENTAL,45571779,specific spelling disorder
DEVELOPMENTAL,1411085,specific spelling disorder
DEVELOPMENTAL,1411084,specific spelling disorder
DEVELOPMENTAL,1411200,stereotyped movement disorders
DEVELOPMENTAL,45605523,stereotyped movement disorders
DEVELOPMENTAL,35207288,stereotyped movement disorders
DEVELOPMENTAL,1411201,stereotyped movement disorders
DEVELOPMENTAL,44834608,stereotypic movement disorder
DEVELOPMENTAL,1411208,thumb sucking (machine translation)
DEVELOPMENTAL,1568267,tic disorder
DEVELOPMENTAL,1411175,tic disorders
DEVELOPMENTAL,45538093,tic disorders
DEVELOPMENTAL,1411188,"tic disorder, unspecified"
DEVELOPMENTAL,35207284,"tic disorder, unspecified"
DEVELOPMENTAL,1411187,"tic disorder, unspecified"
DEVELOPMENTAL,44825309,"tic disorder, unspecified"
DEVELOPMENTAL,45576565,"tic disorder, unspecified"
DEVELOPMENTAL,44820735,tics
DEVELOPMENTAL,44825310,tourette's disorder
DEVELOPMENTAL,35207282,tourette's disorder
DEVELOPMENTAL,1411183,tourette's syndrome (machine translation)
DEVELOPMENTAL,35207280,transient tic disorder
DEVELOPMENTAL,44822991,transient tic disorder
DEVELOPMENTAL,45552507,transient tic disorder
DEVELOPMENTAL,1411177,transient tic disorder
DEVELOPMENTAL,1411176,transient tic disorder
DEVELOPMENTAL,35207291,unspecified behavioral and emotional disorders with onset usually occurring in childhood and adolescence
DEVELOPMENTAL,45547725,unspecified behavioural and emotional disorders with onset usually occurring in childhood and adolescence
DEVELOPMENTAL,1411211,unspecified behavioural and emotional disorders with onset usually occurring in childhood and adolescence
DEVELOPMENTAL,1411212,unspecified behavioural and emotional disorders with onset usually occurring in childhood and adolescence
DEVELOPMENTAL,1411121,unspecified disorder of psychological development
DEVELOPMENTAL,45557220,unspecified disorder of psychological development
DEVELOPMENTAL,35207261,unspecified disorder of psychological development
DEVELOPMENTAL,1411120,unspecified disorder of psychological development
DEVELOPMENTAL,44833426,unspecified emotional disturbance of childhood or adolescence
DEVELOPMENTAL,35207243,unspecified intellectual disabilities
DEVELOPMENTAL,44827678,unspecified intellectual disabilities
DEVELOPMENTAL,1411060,unspecified mental retardation
DEVELOPMENTAL,45581472,unspecified mental retardation
DEVELOPMENTAL,45557219,"unspecified mental retardation, other impairments of behaviour"
DEVELOPMENTAL,1411063,"unspecified mental retardation, other impairments of behaviour"
DEVELOPMENTAL,1411062,"unspecified mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,45542865,"unspecified mental retardation, significant impairment of behaviour requiring attention or treatment"
DEVELOPMENTAL,1411064,"unspecified mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,45586260,"unspecified mental retardation, without mention of impairment of behaviour"
DEVELOPMENTAL,45566855,"unspecified mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,1411061,"unspecified mental retardation, with the statement of no, or minimal, impairment of behaviour"
DEVELOPMENTAL,44835790,unspecified pervasive developmental disorder
DEVELOPMENTAL,44827660,"unspecified pervasive developmental disorder, current or active state"
DEVELOPMENTAL,44833402,"unspecified pervasive developmental disorder, residual state"
PSYCHOTIC,1410569,acute and transient psychotic disorders
PSYCHOTIC,45571750,acute and transient psychotic disorders
PSYCHOTIC,1410583,"acute and transient psychotic disorder, unspecified"
PSYCHOTIC,45595899,"acute and transient psychotic disorder, unspecified"
PSYCHOTIC,1410584,"acute and transient psychotic disorder, unspecified"
PSYCHOTIC,1410570,acute polymorphic psychotic disorder without symptoms of schizophrenia
PSYCHOTIC,1410571,acute polymorphic psychotic disorder without symptoms of schizophrenia
PSYCHOTIC,45547697,acute polymorphic psychotic disorder without symptoms of schizophrenia
PSYCHOTIC,1410575,acute polymorphic psychotic disorder with symptoms of schizophrenia
PSYCHOTIC,45552473,acute polymorphic psychotic disorder with symptoms of schizophrenia
PSYCHOTIC,1410574,acute polymorphic psychotic disorder with symptoms of schizophrenia
PSYCHOTIC,1410577,acute schizophrenia-like psychotic disorder
PSYCHOTIC,1410576,acute schizophrenia-like psychotic disorder
PSYCHOTIC,45586233,acute schizophrenia-like psychotic disorder
PSYCHOTIC,1410542,atypical schizophrenia (machine translation)
PSYCHOTIC,35207134,brief psychotic disorder
PSYCHOTIC,1410539,catatonia syndrome (machine translation)
PSYCHOTIC,35207118,catatonic disorder due to known physiological condition
PSYCHOTIC,35207128,catatonic schizophrenia
PSYCHOTIC,1410537,catatonic schizophrenia
PSYCHOTIC,1410538,catatonic schizophrenia
PSYCHOTIC,45581445,catatonic schizophrenia
PSYCHOTIC,44835780,catatonic type schizophrenia
PSYCHOTIC,44827646,"catatonic type schizophrenia, chronic"
PSYCHOTIC,44832226,"catatonic type schizophrenia, chronic with acute exacerbation"
PSYCHOTIC,44822970,"catatonic type schizophrenia, in remission"
PSYCHOTIC,44834586,"catatonic type schizophrenia, subchronic"
PSYCHOTIC,44828826,"catatonic type schizophrenia, subchronic with acute exacerbation"
PSYCHOTIC,44826494,"catatonic type schizophrenia, unspecified"
PSYCHOTIC,1411102,childhood psychosis (machine translation)
PSYCHOTIC,1410318,chronic alcoholism schizophreniform psychosis (machine translation)
PSYCHOTIC,1410547,chronic schizophrenia (machine translation)
PSYCHOTIC,44827658,delusional disorder
PSYCHOTIC,45581451,delusional disorder
PSYCHOTIC,1410560,delusional disorder
PSYCHOTIC,1410561,delusional disorder
PSYCHOTIC,35207133,delusional disorders
PSYCHOTIC,1410563,delusion enthusiasts (machine translation)
PSYCHOTIC,1410572,"delusions burst, acute episodes of delusions (machine translation)"
PSYCHOTIC,1410655,depressive psychosis (machine translation)
PSYCHOTIC,44832236,depressive type psychosis
PSYCHOTIC,35207127,disorganized schizophrenia
PSYCHOTIC,44831084,disorganized type schizophrenia
PSYCHOTIC,44825288,"disorganized type schizophrenia, chronic"
PSYCHOTIC,44826493,"disorganized type schizophrenia, chronic with acute exacerbation"
PSYCHOTIC,44820713,"disorganized type schizophrenia, in remission"
PSYCHOTIC,44826492,"disorganized type schizophrenia, subchronic"
PSYCHOTIC,44832225,"disorganized type schizophrenia, subchronic with acute exacerbation"
PSYCHOTIC,44824109,"disorganized type schizophrenia, unspecified"
PSYCHOTIC,44828832,excitative type psychosis
PSYCHOTIC,1410554,forced schizophrenia (machine translation)
PSYCHOTIC,1410604,hallucination delusion state (machine translation)
PSYCHOTIC,1410603,hallucinations (machine translation)
PSYCHOTIC,45591128,hebephrenic schizophrenia
PSYCHOTIC,1410535,hebephrenic schizophrenia
PSYCHOTIC,1410536,hebephrenic schizophrenia
PSYCHOTIC,1410799,hysterical psychosis (machine translation)
PSYCHOTIC,1410588,induced delusional disorder
PSYCHOTIC,45581454,induced delusional disorder
PSYCHOTIC,1410589,induced delusional disorder
PSYCHOTIC,44829919,latent schizophrenia
PSYCHOTIC,44827649,"latent schizophrenia, chronic"
PSYCHOTIC,44821817,"latent schizophrenia, chronic with acute exacerbation"
PSYCHOTIC,44827650,"latent schizophrenia, in remission"
PSYCHOTIC,44828828,"latent schizophrenia, subchronic"
PSYCHOTIC,44820714,"latent schizophrenia, subchronic with acute exacerbation"
PSYCHOTIC,44836962,"latent schizophrenia, unspecified"
PSYCHOTIC,1410553,late onset schizophrenia (machine translation)
PSYCHOTIC,1410757,mental disorders associated with the superstition of witchcraft (machine translation)
PSYCHOTIC,45533063,organic catatonic disorder
PSYCHOTIC,1410249,organic catatonic disorder
PSYCHOTIC,1410250,organic catatonic disorder
PSYCHOTIC,45581398,organic delusional [schizophrenia-like] disorder
PSYCHOTIC,1410252,organic delusional [schizophrenia-like] disorder
PSYCHOTIC,1410251,organic delusional [schizophrenia-like] disorder
PSYCHOTIC,1410247,organic hallucinosis
PSYCHOTIC,1410248,organic hallucinosis
PSYCHOTIC,45552430,organic hallucinosis
PSYCHOTIC,1410582,other acute and transient psychotic disorders
PSYCHOTIC,45552475,other acute and transient psychotic disorders
PSYCHOTIC,1410581,other acute and transient psychotic disorders
PSYCHOTIC,1410579,other acute predominantly delusional psychotic disorders
PSYCHOTIC,1410578,other acute predominantly delusional psychotic disorders
PSYCHOTIC,45586234,other acute predominantly delusional psychotic disorders
PSYCHOTIC,44836969,other and unspecified reactive psychosis
PSYCHOTIC,44824119,other nonorganic psychoses
PSYCHOTIC,1410602,other nonorganic psychotic disorders
PSYCHOTIC,45605491,other nonorganic psychotic disorders
PSYCHOTIC,1410601,other nonorganic psychotic disorders
PSYCHOTIC,45533094,other persistent delusional disorders
PSYCHOTIC,1410566,other persistent delusional disorders
PSYCHOTIC,1410565,other persistent delusional disorders
PSYCHOTIC,35207140,other psychotic disorder not due to a substance or known physiological condition
PSYCHOTIC,35207138,other schizoaffective disorders
PSYCHOTIC,45547700,other schizoaffective disorders
PSYCHOTIC,1410597,other schizoaffective disorders
PSYCHOTIC,1410598,other schizoaffective disorders
PSYCHOTIC,45547696,other schizophrenia
PSYCHOTIC,1568207,other schizophrenia
PSYCHOTIC,1410550,other schizophrenia
PSYCHOTIC,45552471,other schizophrenia
PSYCHOTIC,1410551,other schizophrenia
PSYCHOTIC,44820724,other specified paranoid states
PSYCHOTIC,44826497,other specified types of schizophrenia
PSYCHOTIC,44833399,"other specified types of schizophrenia, chronic"
PSYCHOTIC,44832230,"other specified types of schizophrenia, chronic with acute exacerbation"
PSYCHOTIC,44836963,"other specified types of schizophrenia, in remission"
PSYCHOTIC,44824112,"other specified types of schizophrenia, subchronic"
PSYCHOTIC,44831086,"other specified types of schizophrenia, subchronic with acute exacerbation"
PSYCHOTIC,44831085,"other specified types of schizophrenia, unspecified"
PSYCHOTIC,1410562,paranoid psychosis (machine translation)
PSYCHOTIC,45547694,paranoid schizophrenia
PSYCHOTIC,35207126,paranoid schizophrenia
PSYCHOTIC,1410534,paranoid schizophrenia
PSYCHOTIC,1410533,paranoid schizophrenia
PSYCHOTIC,1410564,paranoid state (machine translation)
PSYCHOTIC,44820723,paranoid states (delusional disorders)
PSYCHOTIC,44826502,"paranoid state, simple"
PSYCHOTIC,44835781,paranoid type schizophrenia
PSYCHOTIC,44827647,"paranoid type schizophrenia, chronic"
PSYCHOTIC,44822971,"paranoid type schizophrenia, chronic with acute exacerbation"
PSYCHOTIC,44826496,"paranoid type schizophrenia, in remission"
PSYCHOTIC,44821816,"paranoid type schizophrenia, subchronic"
PSYCHOTIC,44826495,"paranoid type schizophrenia, subchronic with acute exacerbation"
PSYCHOTIC,44821815,"paranoid type schizophrenia, unspecified"
PSYCHOTIC,1410573,periodic psychosis (machine translation)
PSYCHOTIC,1410559,persistent delusional disorders
PSYCHOTIC,45581450,persistent delusional disorders
PSYCHOTIC,1410567,"persistent delusional disorder, unspecified"
PSYCHOTIC,1410568,"persistent delusional disorder, unspecified"
PSYCHOTIC,45542837,"persistent delusional disorder, unspecified"
PSYCHOTIC,1410543,post-schizophrenic depression
PSYCHOTIC,1410544,post-schizophrenic depression
PSYCHOTIC,45566833,post-schizophrenic depression
PSYCHOTIC,1410839,psychogenic hallucinosis (machine translation)
PSYCHOTIC,44835788,psychogenic paranoid psychosis
PSYCHOTIC,35207119,psychotic disorder with delusions due to known physiological condition
PSYCHOTIC,44835777,psychotic disorder with delusions in conditions classified elsewhere
PSYCHOTIC,35207117,psychotic disorder with hallucinations due to known physiological condition
PSYCHOTIC,44819536,psychotic disorder with hallucinations in conditions classified elsewhere
PSYCHOTIC,1595540,puerperal psychosis
PSYCHOTIC,1410922,puerperal psychosis (machine translation)
PSYCHOTIC,1410545,residual schizophrenia
PSYCHOTIC,45581447,residual schizophrenia
PSYCHOTIC,35207130,residual schizophrenia
PSYCHOTIC,1410546,residual schizophrenia
PSYCHOTIC,44820715,residual type schizophrenic disorders
PSYCHOTIC,44820716,schizoaffective disorder
PSYCHOTIC,35207136,"schizoaffective disorder, bipolar type"
PSYCHOTIC,44819537,"schizoaffective disorder, chronic"
PSYCHOTIC,44827652,"schizoaffective disorder, chronic with acute exacerbation"
PSYCHOTIC,1410593,"schizoaffective disorder, depressive type"
PSYCHOTIC,35207137,"schizoaffective disorder, depressive type"
PSYCHOTIC,1410594,"schizoaffective disorder, depressive type"
PSYCHOTIC,45552476,"schizoaffective disorder, depressive type"
PSYCHOTIC,44832229,"schizoaffective disorder, in remission"
PSYCHOTIC,45547699,"schizoaffective disorder, manic type"
PSYCHOTIC,1410592,"schizoaffective disorder, manic type"
PSYCHOTIC,1410591,"schizoaffective disorder, manic type"
PSYCHOTIC,1410595,"schizoaffective disorder, mixed type"
PSYCHOTIC,1410596,"schizoaffective disorder, mixed type"
PSYCHOTIC,45533098,"schizoaffective disorder, mixed type"
PSYCHOTIC,1568208,schizoaffective disorders
PSYCHOTIC,45571752,schizoaffective disorders
PSYCHOTIC,1410590,schizoaffective disorders
PSYCHOTIC,44834587,"schizoaffective disorder, subchronic"
PSYCHOTIC,44832228,"schizoaffective disorder, subchronic with acute exacerbation"
PSYCHOTIC,1410599,"schizoaffective disorder, unspecified"
PSYCHOTIC,1410600,"schizoaffective disorder, unspecified"
PSYCHOTIC,44835783,"schizoaffective disorder, unspecified"
PSYCHOTIC,35207139,"schizoaffective disorder, unspecified"
PSYCHOTIC,45605490,"schizoaffective disorder, unspecified"
PSYCHOTIC,1410532,schizophrenia
PSYCHOTIC,1568206,schizophrenia
PSYCHOTIC,45542835,schizophrenia
PSYCHOTIC,1410556,"schizophrenia, unspecified"
PSYCHOTIC,35207131,"schizophrenia, unspecified"
PSYCHOTIC,45576533,"schizophrenia, unspecified"
PSYCHOTIC,1410555,"schizophrenia, unspecified"
PSYCHOTIC,44829918,schizophrenic disorders
PSYCHOTIC,44829920,"schizophrenic disorders, residual type, chronic"
PSYCHOTIC,44821818,"schizophrenic disorders, residual type, chronic with acute exacerbation"
PSYCHOTIC,44828829,"schizophrenic disorders, residual type, in remission"
PSYCHOTIC,44832227,"schizophrenic disorders, residual type, subchronic"
PSYCHOTIC,44827651,"schizophrenic disorders, residual type, subchronic with acute exacerbation"
PSYCHOTIC,44825289,"schizophrenic disorders, residual type, unspecified"
PSYCHOTIC,44824110,schizophreniform disorder
PSYCHOTIC,45562038,schizophreniform disorder
PSYCHOTIC,44824111,"schizophreniform disorder, chronic"
PSYCHOTIC,44828827,"schizophreniform disorder, chronic with acute exacerbation"
PSYCHOTIC,44836961,"schizophreniform disorder, in remission"
PSYCHOTIC,44835782,"schizophreniform disorder, subchronic"
PSYCHOTIC,44836960,"schizophreniform disorder, subchronic with acute exacerbation"
PSYCHOTIC,44827648,"schizophreniform disorder, unspecified"
PSYCHOTIC,1410557,schizotypal disorder
PSYCHOTIC,35207132,schizotypal disorder
PSYCHOTIC,45586232,schizotypal disorder
PSYCHOTIC,1410558,schizotypal disorder
PSYCHOTIC,35207135,shared psychotic disorder
PSYCHOTIC,44836967,shared psychotic disorder
PSYCHOTIC,45533093,simple schizophrenia
PSYCHOTIC,1410548,simple schizophrenia
PSYCHOTIC,1410549,simple schizophrenia
PSYCHOTIC,44832223,simple type schizophrenia
PSYCHOTIC,44822969,"simple type schizophrenia, chronic"
PSYCHOTIC,44832224,"simple type schizophrenia, chronic with acute exacerbation"
PSYCHOTIC,44835779,"simple type schizophrenia, in remission"
PSYCHOTIC,44826491,"simple type schizophrenia, subchronic"
PSYCHOTIC,44828825,"simple type schizophrenia, subchronic with acute exacerbation"
PSYCHOTIC,44820712,"simple type schizophrenia, unspecified"
PSYCHOTIC,1410552,somatosensory abnormalities in schizophrenia (machine translation)
PSYCHOTIC,1410540,undifferentiated schizophrenia
PSYCHOTIC,45595896,undifferentiated schizophrenia
PSYCHOTIC,1410541,undifferentiated schizophrenia
PSYCHOTIC,35207129,undifferentiated schizophrenia
PSYCHOTIC,1410605,unspecified nonorganic psychosis
PSYCHOTIC,1410606,unspecified nonorganic psychosis
PSYCHOTIC,45533099,unspecified nonorganic psychosis
PSYCHOTIC,44836968,unspecified paranoid state
PSYCHOTIC,44832238,unspecified psychosis
PSYCHOTIC,35207141,unspecified psychosis not due to a substance or known physiological condition
PSYCHOTIC,44824113,unspecified schizophrenia
PSYCHOTIC,44825291,"unspecified schizophrenia, chronic"
PSYCHOTIC,44819538,"unspecified schizophrenia, chronic with acute exacerbation"
PSYCHOTIC,44821819,"unspecified schizophrenia, in remission"
PSYCHOTIC,44825290,"unspecified schizophrenia, subchronic"
PSYCHOTIC,44834588,"unspecified schizophrenia, subchronic with acute exacerbation"
PSYCHOTIC,44829921,"unspecified schizophrenia, unspecified"
BIPOLAR,1410643,atypical bipolar disorder (machine translation)
BIPOLAR,44824118,atypical manic disorder
BIPOLAR,45595902,bipolar affective disorder
